distance,count,combine,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y
1039.0,2,0,R,110111.74,486365.895,109337.45300000001,487058.798
66.0,1,0,L,115986.503,399697.351,115962.33,399636.281
439.0,1,0,R,120520.459,396730.52,120087.911,396803.683
34.0,1,1,L,124740.909,545741.111,124724.592,545715.433
564.0,1,0,R,146111.446,423356.42,146090.48,422793.24
156.0,1,0,R,147010.0,406731.0,146880.086,406643.818
50.0,1,0,L,167665.227,464457.717,167615.222,464463.946
70.0,1,0,L,168025.675,562069.79,167964.35,562102.827
1108.0,1,0,L,39596.311,370662.79,38514.656,370904.004
767.0,1,0,R,107443.908,475246.941,106932.014,474676.218
795.0,2,0,R,111047.482,479371.261,110574.702,478736.418
66.0,1,0,L,116592.033,400920.204,116545.454,400873.615
231.0,1,0,L,117599.692,426359.676,117373.594,426317.908
128.0,1,0,L,117373.594,426317.908,117256.017,426269.58
1089.0,1,0,R,121567.989,396433.195,120520.459,396730.52
407.0,1,0,L,173081.731,366429.306,172869.481,366774.519
22.0,0,0,L,167702.96600000001,436894.025,167681.837,436889.17
227.0,1,0,L,172566.467,483356.9,172416.102,483193.709
387.0,1,0,L,173347.0,422452.0,173215.272,422108.475
81.0,1,0,R,169296.567,455859.669,169274.956,455936.449
90.0,1,0,L,100291.453,459701.622,100202.674,459685.638
74.0,1,0,L,91616.111,439441.772,91542.33,439432.422
419.0,1,0,L,96964.477,450273.191,96972.138,450141.973
350.0,2,0,L,111325.246,453418.982,110990.708,453492.077
789.0,1,0,L,110990.708,453492.077,110585.903,454140.132
16.0,1,0,L,118680.459,498493.278,118687.012,498479.091
38.0,1,0,L,119401.191,404556.703,119373.736,404530.251
28.0,1,0,L,119051.379,499189.757,119025.648,499179.276
5645.0,1,0,L,135994.547,553357.461,131687.51,549709.97
38.0,1,0,L,167146.824,459610.098,167146.98,459571.862
332.0,1,0,R,167425.412,459379.499,167285.181,459239.259
400.0,1,0,L,168095.568,436865.397,167702.96600000001,436894.025
549.0,1,0,L,170664.501,560958.515,170406.614,561438.182
94.0,1,0,L,170874.373,560502.592,170845.518,560590.98
10382.0,1,0,L,151691.779,565302.721,143260.617,559600.592
151.0,1,0,L,64506.0,408725.0,64362.232,408681.491
80.0,1,0,R,60628.008,386563.264,60594.003,386635.753
48.0,1,0,L,73999.865,435296.984,73966.25200000001,435328.985
24.0,1,0,R,84719.989,458166.858,84699.325,458155.391
70.0,1,0,L,85063.044,436134.303,85059.323,436203.921
15.0,1,0,R,92990.049,468626.313,92977.921,468617.458
44.0,1,0,R,110072.044,389802.983,110051.255,389764.426
40.0,1,0,R,117506.531,410237.226,117546.589,410239.424
186.0,0,0,L,116927.25200000001,483597.942,116741.614,483590.292
524.0,1,0,R,124925.878,395919.188,124406.152,395989.346
16.0,1,0,L,158794.687,389407.839,158778.493,389407.847
24.0,1,0,L,170830.0,482532.0,170806.319,482531.838
503.0,1,0,L,167550.954,379958.052,167113.995,379796.399
325.0,1,0,R,167239.275,379766.174,167133.635,379652.662
263.0,0,0,L,169590.766,406977.05,169497.96600000001,407063.147
509.0,0,0,L,166394.32,450498.672,166565.782,450636.616
519.0,1,0,L,166569.451,450648.164,166106.474,450505.621
598.0,1,0,L,180998.749,448216.018,180401.716,448186.292
149.0,1,0,L,60989.48,425639.354,60901.543,425754.321
392.0,0,0,L,70293.628,439113.275,69957.794,439315.498
127.0,1,0,L,71591.121,438010.45,71534.437,438122.382
35.0,1,0,L,88725.289,440038.469,88698.46,440059.559
1036.0,2,0,R,102903.054,469615.857,102417.297,468702.628
216.0,0,0,R,107323.885,423965.664,107290.0,424091.0
209.0,0,0,R,108138.04000000001,425542.474,107997.0,425596.0
279.0,0,0,L,119083.904,483446.60000000003,118911.0,483384.0
98.0,1,0,L,118986.716,483453.706,119083.904,483446.60000000003
220.0,1,0,R,118095.29000000001,489485.934,118064.651,489702.861
163.0,1,1,L,122753.367,545160.728,122597.565,545117.635
412.0,0,0,L,129520.202,535739.749,129428.0,535367.0
314.0,0,0,L,156722.147,385394.183,156579.937,385674.272
363.0,1,0,L,157730.72,383100.019,157768.769,383460.794
400.0,0,0,R,181091.194,442644.789,180985.0,443022.0
414.0,1,0,R,183662.0,569580.0,183412.947,569892.282
130.0,1,0,R,183412.947,569892.282,183358.802,570010.392
311.0,0,0,L,184717.531,487840.163,184537.0,487587.0
96.0,1,0,L,67719.6,439662.535,67654.956,439732.341
350.0,0,0,L,74781.764,435341.714,74463.189,435473.935
63.0,1,0,L,74844.72,435345.336,74781.764,435341.714
125.0,1,0,L,106977.887,498498.272,106918.181,498388.43
26.0,1,0,R,106116.883,423244.935,106095.861,423228.889
121.0,1,0,L,111279.481,427019.69,111165.338,427057.74
348.0,1,0,L,131025.51000000001,411487.062,130796.336,411598.008
66.0,1,0,L,131700.923,411411.703,131635.37,411416.449
830.0,2,0,L,164000.066,404773.962,163316.075,404320.252
1276.0,2,0,L,181795.956,427849.645,181558.096,426617.511
360.0,0,0,L,181566.405,426516.053,181510.0,426164.0
27.0,1,0,L,183243.872,360973.656,183225.638,360993.24
271.0,1,0,L,178650.0,313960.0,178529.65,314202.264
77.0,1,0,L,178922.868,311510.998,178894.607,311582.02
258.0,1,0,R,178733.0,309199.0,178637.049,308966.171
331.0,0,0,R,182987.275,333813.409,182852.84100000001,333512.53
189.0,1,0,R,182793.177,333170.82,182767.56,332983.886
339.0,0,0,R,180133.933,322746.149,179926.7,322479.484
45.0,1,0,L,183864.496,517210.883,183863.416,517166.005
1488.0,1,0,L,175966.435,557370.032,175086.73,558554.077
55.0,1,0,L,91001.697,406616.284,90950.085,406634.658
436.0,0,0,L,109798.62700000001,397002.653,109678.74799999999,397412.917
262.0,0,0,L,105273.945,498944.183,105114.418,498736.798
75.0,1,0,R,110147.669,389994.685,110119.111,389925.987
22.0,1,0,L,177057.463,580203.106,177039.542,580191.133
25.0,1,0,L,180968.42,381100.728,180943.475,381103.292
300.0,2,0,L,184926.901,552520.595,184626.626,552525.667
225.0,1,0,L,179188.645,578110.612,179028.128,578254.082
517.0,0,0,L,183863.416,517166.005,183838.181,516674.355
261.0,1,0,L,142942.133,452439.526,142683.047,452457.753
71.0,1,0,L,143187.997,473378.113,143165.755,473445.415
273.0,1,0,R,140568.0,394142.0,140309.634,394228.674
62.0,1,0,L,135897.0,394765.0,135927.688,394818.744
3136.0,2,0,L,83848.86,440888.052,82670.158,443784.234
420.0,1,0,R,90443.769,396963.337,90245.507,396598.732
94.0,1,0,R,90813.786,397288.783,90749.46,397220.293
325.0,1,0,R,106644.262,398587.374,106320.191,398564.642
511.0,1,0,L,117034.861,401486.647,116720.345,401084.205
298.0,1,0,L,124131.195,502041.113,123901.267,501859.783
121.0,1,0,R,124260.285,503203.02,124266.796,503323.972
599.0,1,0,R,130726.363,524768.639,130607.499,525355.406
129.0,1,0,L,157627.77,384664.129,157526.632,384742.9
184.0,1,0,R,142456.54,475472.798,142338.0,475473.0
89.0,1,0,L,138553.439,459588.227,138518.256,459508.267
557.0,1,0,L,63945.983,408608.329,63391.0,408561.0
19.0,2,0,R,90825.577,397304.195,90813.786,397288.783
20.0,1,0,L,93605.325,402307.983,93600.0,402327.0
91.0,1,0,R,96915.508,396271.771,96827.374,396250.658
422.0,0,0,R,98682.963,407698.505,98358.144,407462.397
182.0,1,0,R,134684.274,411932.734,134864.344,411957.455
357.0,1,0,R,198359.0,487504.0,198318.13,487370.67
66.0,1,0,R,227796.238,526772.163,227782.108,526836.771
101.0,1,0,R,197453.99706,483158.5514,197489.35107,483253.01212
173.0,1,0,L,81678.50169,445840.85796,81605.67182,445740.60004
91.0,1,0,#,52954.08913,408443.46956,53026.0,408388.0
129.0,1,0,L,81754.723,445453.135,81703.0,445571.0
125.0,1,0,R,84911.263,436434.984,84937.03779,436312.73978
146.0,1,0,R,82517.513,444004.756,82595.818,443882.378
222.0,1,0,R,102843.76187,459724.30188,103015.709,459583.879
13.0,1,0,R,102823.66688,459738.14313,102834.22413,459731.085
360.0,0,0,R,117546.589,410239.424,117495.0,410059.0
146.0,1,0,L,146996.31277,373412.54533,146894.352,373309.793
356.0,1,0,L,127532.375,510984.363,127386.444,510659.739
89.0,1,0,L,236870.52999,571648.45112,236864.84504,571560.24466
16.0,3,1,R,224113.49811,513873.24825,224106.38247,513886.6139
9.0,0,0,R,224172.08027,513270.2704,224170.0,513279.0
1090.0,1,0,L,93625.994,426170.404,94384.528,426947.147
273.0,2,0,#,226441.174,520727.721,226523.955,520987.557
20.0,4,1,L,224164.38463,512821.70589,224173.563,512803.982
13.0,1,0,R,230407.491,579654.893,230420.033,579651.318
205.0,2,0,R,231859.256,579420.081,232051.818,579488.324
181.0,1,0,L,233241.814,580126.624,233069.0,580073.0
78.0,0,0,R,232437.246,579657.13,232507.394,579630.772
114.0,0,0,L,154957.32,568698.297,154854.0,568715.0
126.0,1,0,L,180778.634,443412.357,180767.21686,443287.54147
122.0,1,0,L,180949.37149,442780.99234,181028.783,442689.568
112.0,1,0,R,159773.155,577446.608,159873.839,577495.62
218.0,1,0,R,159873.839,577495.62,159990.65899999999,577382.575
354.0,0,0,R,104456.895,445997.933,104654.16607,446289.06108
68.0,1,0,L,149443.122,470258.457,149384.107,470291.316
183.0,1,0,L,81130.823,446737.55700000003,81106.80049,446919.28393
227.0,1,0,L,81182.459,446516.41000000003,81130.823,446737.55700000003
433.0,1,0,R,151106.22708,469580.46424,151522.17574,469460.45209
327.0,1,0,L,149189.73972,470230.40663,149296.53,470321.158
30.0,1,0,R,108197.407,476411.22700000205,108184.028,476385.630000002
155.0,1,0,L,136024.231,444848.811,136008.57,444695.008999999
129.0,0,0,L,118641.314,479431.15200000105,118756.0,479372.000000003
129.0,1,0,R,123311.19939,420035.405360001,123318.744,420162.35300000204
220.0,1,0,L,233694.012,580210.605,233752.46365,580001.71706
123.0,1,0,R,201717.698,567154.082,201821.758,567217.879
2046.0,1,0,L,246121.547,558929.096,244215.221,558186.237
297.0,1,0,R,146975.413,373337.501,147220.118,373504.954
56.0,1,0,L,118596.822,479464.428000002,118641.314,479431.15200000105
74.0,1,0,R,120547.078,478845.194000002,120473.954,478846.677000004
118.0,1,0,L,200776.085,501994.288,200694.263,501910.199
90.0,1,0,L,196208.65,376660.598,196118.92,376656.276
337.0,1,0,L,196544.0,376695.0,196208.65,376660.598
27.0,1,0,L,203048.885,378577.7,203024.252,378567.245
247.0,1,0,L,232990.52000000002,554594.351,232758.806,554598.834
69.0,1,0,R,105499.14,422308.471,105461.7,422251.583
782.0,2,0,L,191391.0,324999.99999999796,190713.342,325380.810000003
138.0,1,0,R,202324.534,384852.625,202255.418,384971.961
281.0,1,0,R,202477.0,384618.0,202324.534,384852.625
455.0,0,0,R,197903.051,392220.512,197863.535,392665.825
342.0,1,0,R,210579.391,523132.715,210438.11000000002,522975.062
150.0,1,0,R,210167.815,526675.999,210132.977,526820.886
361.0,1,0,L,233242.137,554399.328,233001.987,554629.338
170.0,1,0,L,234294.185,580544.976,234137.652,580478.942
111.0,1,0,L,227372.271,580020.181,227272.23,579975.472
222.0,0,0,L,227826.743,580176.192,227610.175,580134.199
657.0,1,0,L,229218.084,540583.004,228919.903,539997.807
213.0,2,0,L,256688.869,577305.645,256487.51,577236.42
158.0,1,0,R,196158.984,399625.635,196074.4,399757.808
76.0,1,0,L,196095.942,399679.022,196123.0,399608.0
498.0,1,0,L,199502.87,355171.562,199070.916,354971.78
74.0,1,0,L,210131.222,378729.79,210063.335,378758.726
63.0,1,0,L,211885.403,377953.813,211832.233,377987.934
507.0,1,0,L,208580.045,434748.22000000003,208301.52000000002,435171.622
26.0,1,0,L,238785.48,489593.156,238768.355,489572.935
281.0,0,0,R,239137.322,498134.714,239100.0,498413.0
324.0,0,0,L,240150.051,491667.866,240144.0,491359.0
67.0,1,0,R,202969.1465,378523.37201,203035.56555,378533.30335
35.0,0,0,L,139320.249,461617.007,139308.90002,461583.39999
446.0,0,0,R,136061.629,444832.946000001,136118.433,444593.78700000205
68.0,1,0,L,199221.532,315608.34,199195.143,315669.202
323.0,0,0,R,205109.656,534862.977,204833.699,535022.846
364.0,0,0,L,207015.978,505291.257,206697.636,505337.896
58.0,1,0,L,207067.117,505315.863,207015.978,505291.257
283.0,1,0,R,207618.75,435824.037,207698.337,435569.654
74.0,1,0,R,245246.755,527037.641,245321.037,527038.514
3681.0,2,0,L,140830.20158,465580.18608,139530.76574,462136.48
421.0,1,0,R,138446.044,439292.828000002,138315.259,439249.982000002
97.0,1,0,L,131353.35688,518482.392250003,131329.709,518388.74000000197
590.0,2,0,R,120694.301,414658.466999999,120866.931,415222.220000002
601.0,1,0,L,209642.896,511055.075,209452.735,510485.139
194.0,1,0,L,208088.0,435506.0,207977.993,435661.731
174.0,1,0,L,256974.62,479519.394,256808.339,479469.229
106.0,1,0,L,255072.59100000001,566422.471,255045.978,566320.1
74.0,1,0,L,255920.114,568739.255,255887.304,568674.076
409.0,1,0,L,255994.275,569111.887,255920.114,568739.255
545.0,1,0,L,166494.269,450483.237,165949.161,450498.568000003
87.0,1,0,R,134273.905,444257.156000001,134344.083,444207.574999999
41.0,1,0,R,131299.532,517907.220000001,131321.651,517941.742
678.0,1,0,L,208082.881,506974.382,207833.319,506344.60000000003
1448.0,1,0,L,221074.079,521974.346,219702.844,521515.063
149.0,1,0,L,227339.743,536736.202,227308.309,536590.623
321.0,1,0,L,229590.078,541816.123,229567.0,541527.732
91.0,1,0,R,229660.0,541655.511,229678.384,541743.966
57.0,1,0,L,234804.963,478068.816,234749.0,478059.0
162.0,0,0,L,234459.471,580603.269,234306.625,580549.162
634.0,1,0,L,261249.746,578862.726,260697.74000000002,579062.569
80.0,1,0,R,141402.26,434573.33,141434.084,434501.344
145.0,1,0,L,138182.01,439620.516000002,138067.172,439708.619000002
474.0,1,0,L,190482.903,505222.18200000003,190784.576,504856.584
355.0,1,0,L,199615.258,564189.04,199430.393,563886.604
33.0,1,0,L,206190.603,377756.022,206202.575,377786.865
675.0,1,0,R,142946.74581,469202.6168,143329.82411,469753.91567
466.0,1,0,R,134509.396,427963.854,134851.173,428250.806
143.0,1,0,R,124782.182,504130.884999999,124868.113,504244.538
41.0,1,0,R,84227.054,453831.999,84263.064,453811.935
374.0,0,0,L,185519.934,320696.236,185154.643,320619.789
16.0,0,0,R,198016.514,544130.339,198013.444,544145.785
48.0,1,0,R,201685.021,572206.434,201643.407,572230.956
635.0,1,0,L,221669.795,522192.753,221074.079,521974.346
503.0,1,0,L,245308.527,577392.497,244916.974,577707.255
534.0,1,0,R,245321.037,527038.514,245852.546,527073.266
106.0,1,0,L,253267.804,576767.009,253163.724,576747.207
170.0,0,0,L,120558.741,414061.238,120423.86,414064.662
27.0,1,0,L,120416.717,414057.783,120437.54038,414041.27383
206.0,0,0,L,187625.358,328192.428,187445.689,328286.653
46.0,1,0,L,254363.927,586066.261,254359.211,586020.757
122.0,1,0,L,259758.337,478963.866,259637.28,478979.649
45.0,1,0,L,250842.567,562257.089,250805.608,562231.547
273.0,1,0,#,39669.085,408141.611,39790.19415,408386.34055
92.0,1,0,L,187830.025,378291.669,187742.046,378317.382
51.0,0,0,L,199438.767,357847.85000000003,199459.794,357801.575
36.0,1,0,L,209432.513,521457.418,209420.053,521423.347
148.0,1,0,L,260697.74000000002,579062.569,260553.0,579095.0
323.0,1,0,L,266579.082,528264.342,266634.394,528374.426
190.0,1,0,R,186066.574,420599.014,186036.643,420786.614
281.0,1,0,L,196314.234,461614.478,196137.343,461398.849
141.0,1,0,L,196137.343,461398.849,196037.826,461299.8
237.0,1,0,R,196408.773,546863.989,196296.0,547067.0
435.0,1,0,L,196699.0,559650.0,196620.692,559238.153
584.0,1,0,L,198151.13,573399.521,197591.259,573514.33
228.0,1,0,L,238954.602,489704.12,238768.355,489572.935
84.0,2,0,L,232990.52000000002,554594.351,232997.124,554511.053
37.0,1,0,R,232992.48,554687.496,232977.826,554720.05
126.0,1,0,L,134066.413,427990.89399999904,133945.561,427956.526000002
195.0,1,0,L,190714.461,349893.347,190712.313,350087.971
782.0,1,0,L,197675.532,560917.71,197243.568,560265.671
110.0,1,0,L,197100.725,474253.041,197123.539,474147.07
583.0,0,0,L,197739.895,491742.172,197710.0,491979.0
357.0,1,0,L,201030.0,502245.0,200776.085,501994.288
97.0,1,0,L,236615.081,485446.959,236533.305,485497.37
388.0,1,0,L,104012.795,420284.684,104149.3598,420621.68295
1336.0,0,0,R,145509.21600000001,452186.408,146776.25806,452513.34829
13.0,2,0,#,45874.0,413552.0,45879.0,413564.0
299.0,0,0,L,237484.182,525737.812,237655.0,525845.0
313.0,1,0,L,230571.966,543999.839,230592.537,543700.612
304.0,0,0,L,230700.098,543879.814,230597.981,544037.557
541.0,0,0,L,262669.525,528729.723,262179.201,528864.956
57.0,1,0,L,266624.56,528229.998,266579.082,528264.342
335.0,1,0,L,253191.333,527662.233,252893.912,527537.086
25.0,1,0,R,108184.028,476385.630000002,108204.125,476398.624
55.0,1,0,L,132225.069,440853.688000001,132169.889,440854.000000001
458.0,1,0,R,210503.602,524085.979,210391.404,524529.746
68.0,1,0,L,108371.522,476200.816000001,108422.681,476244.679000001
2258.0,1,0,L,201546.39,567088.517,200237.06,565271.525
20.0,2,0,L,200618.153,468193.31,200599.078,468186.692
1253.0,1,0,L,202589.347,439709.282,201479.321,440289.255
534.0,1,0,L,199156.326,498094.832,198988.0,497594.0
109.0,1,0,R,199195.878,498006.056,199191.732,498114.257
1972.0,1,0,L,215507.92,473073.911,213579.779,472663.497
226.0,1,0,R,238634.938,486945.128,238489.997,487115.19
309.0,1,0,L,236892.233,485221.397,236649.819,485413.18
144.0,1,0,L,236649.819,485413.18,236533.305,485497.37
107.0,1,0,L,109762.095,452443.052,109699.096,452356.418
131.0,1,0,R,133533.43066,446133.84107,133576.44859,446010.74723
850.0,1,0,L,146235.647,420580.866,146109.48771,421417.4168
339.0,1,0,R,133454.26738,445957.64442,133533.43066,446133.84107
102.0,1,0,L,133565.80207,446247.63607,133528.91215,446341.42865
73.0,1,0,L,154987.148,433928.543,154925.868,433888.918
19.0,1,0,L,139766.5,437864.067,139756.086,437879.662
108.0,1,0,L,133724.85635,445629.4828,133691.08333,445731.84922
467.0,1,0,L,148114.143,487460.214000002,148075.101,487009.123000002
640.0,1,0,L,150715.429,469713.103,150104.266,469901.576
310.0,1,0,L,158044.706,434796.04723,157747.13414,434710.75798
782.0,2,0,L,151031.61395,430827.91778,150304.551,430541.221
589.0,1,0,L,165899.166,510583.14300000103,165567.494,510096.276000002
366.0,0,0,L,193405.256,323163.965000002,193391.668,323471.356000002
101.0,1,0,L,96496.0,436544.000000001,96477.0,436643.000000003
78.0,1,0,R,252215.885,470229.932000001,252272.864,470177.165
569.0,1,0,L,217655.54298,576229.20354,217118.926,576041.373
88.0,2,0,L,218932.203,576723.466,218849.932,576691.445
337.0,1,0,R,115793.51523,483548.27404000104,115534.33877,483338.57662999904
152.0,1,0,L,115679.545,483357.796,115821.20536,483411.64616000204
292.0,1,0,R,116237.0,483589.000000002,115945.98866,483604.17718999897
71.0,0,0,R,115945.98866,483604.17718999897,115878.49592,483581.433520001
276.0,0,0,R,119664.68302,494005.675210003,119785.39371,493966.112820003
75.0,1,0,R,97222.3978300001,434743.229090003,97269.981,434686.314000002
162.0,1,0,R,150151.0,402669.0,150286.875,402638.929
1424.0,2,0,L,149778.113,404977.337,149533.154,406373.154
83.0,1,0,L,167672.563,436886.882,167590.655,436872.923999999
18.0,1,0,L,115661.78569,483359.829500003,115679.545,483357.796
62.0,1,0,L,153464.422,460043.42600000097,153410.352,460012.932000002
186.0,1,0,L,109492.777,503488.214,109394.74414,503330.30031
300.0,1,0,L,109274.0,503472.0,109492.777,503488.214
115.0,1,0,R,108946.349,502691.842,109004.64497,502789.74941
281.0,1,0,R,108822.138,502497.416,108839.813,502329.204
416.0,1,0,R,147721.603,407218.587,147379.0,406983.0
94.0,1,0,R,147799.0,407272.0,147721.603,407218.587
46.0,1,0,L,152490.04756,490402.94232,152451.05946,490377.83032
235.0,1,0,R,72838.11111,412890.33333,73067.0,412856.0
105.0,1,0,L,149447.02427,458640.03647,149346.499,458611.707000001
94.0,1,0,R,146770.688,457739.71800000203,146854.009,457781.01
138.0,1,0,R,221503.0,578149.000000001,221601.31843,578245.122980001
125.0,1,0,R,221601.31843,578245.122980001,221702.0,578318.999999999
291.0,1,0,R,198742.78957,441448.15352,199025.729,441421.401
251.0,1,0,R,107281.295,498702.849,107142.455,498678.144
209.0,1,0,R,90219.107,431267.613999999,90413.874,431193.121000002
116.0,1,0,L,146140.38848,485307.23195,146036.67261,485256.7568
380.0,0,0,L,142218.92125,468757.35929,141906.14164,468610.31687
566.0,1,0,L,218780.472,576672.181,218239.11196,576518.39549
348.0,1,0,L,149969.193,488948.428,150180.194,488943.194
