type	starttime_new	endtime_new	vild_primair_wegnummer	primaire_locatie_lengtegraad	primaire_locatie_breedtegraad	duration
vehicle_obstruction	1-10-2019 08:28	1-10-2019 08:29	A4	4.324027061	52.0259819	0.566666667
accident	1-10-2019 08:29	1-10-2019 09:45	A58	4.175435066	51.42322922	75.78333333
vehicle_obstruction	1-10-2019 08:30	1-10-2019 09:37	N57	4.010675907	51.80624008	66.95
vehicle_obstruction	1-10-2019 08:30	1-10-2019 08:40	A35	6.753548	52.25352	10.11666667
vehicle_obstruction	1-10-2019 08:30	1-10-2019 09:05	A58	4.84540081	51.55500031	35.03333333
vehicle_obstruction	1-10-2019 08:30	1-10-2019 08:44	A20	4.454418182	51.93587112	13.51666667
vehicle_obstruction	1-10-2019 08:31	1-10-2019 09:03	A10	4.842621803	52.37097931	32.03333333
vehicle_obstruction	1-10-2019 08:31	1-10-2019 08:49	A58	3.807300091	51.48400879	18.2
vehicle_obstruction	1-10-2019 08:31	1-10-2019 09:34	A9	4.708418846	52.37744904	63.35
vehicle_obstruction	1-10-2019 08:31	1-10-2019 08:44	A4	4.330733776	52.03255844	12.55
vehicle_obstruction	1-10-2019 08:32	1-10-2019 09:47	A50	6.01282692	52.23672104	75.58333333
vehicle_obstruction	1-10-2019 08:32	1-10-2019 09:04	A15	4.624585152	51.85670853	31.53333333
vehicle_obstruction	1-10-2019 08:33	1-10-2019 09:07	A58	3.935438	51.47459	34.55
accident	1-10-2019 08:34	1-10-2019 09:48	A2	5.303827763	51.65351868	74.03333333
vehicle_obstruction	1-10-2019 08:35	1-10-2019 08:53	A32	6.208418846	52.69630814	18.41666667
accident	1-10-2019 08:36	1-10-2019 09:51	N11	4.620977879	52.12516022	75.46666667
accident	1-10-2019 08:36	1-10-2019 09:51	N270	6.011898994	51.52297974	75.3
vehicle_obstruction	1-10-2019 08:37	1-10-2019 08:44	N11	4.620253	52.12539	7.616666667
vehicle_obstruction	1-10-2019 08:37	1-10-2019 08:48	A27	4.941052	51.82322	11
vehicle_obstruction	1-10-2019 08:37	1-10-2019 09:33	A2	5.305053	51.65136	56.26666667
vehicle_obstruction	1-10-2019 08:40	1-10-2019 08:53	A28	6.606569767	53.14572144	13.7
vehicle_obstruction	1-10-2019 08:40	1-10-2019 08:53	A28	6.596911907	53.15737915	12.96666667
vehicle_obstruction	1-10-2019 08:40	1-10-2019 09:03	A6	5.165538788	52.33869934	22.78333333
vehicle_obstruction	1-10-2019 08:41	1-10-2019 09:39	A16	4.563728809	51.88602829	58.01666667
vehicle_obstruction	1-10-2019 08:41	1-10-2019 10:14	A12	4.387507	52.05775	92.98333333
vehicle_obstruction	1-10-2019 08:41	1-10-2019 08:55	A50	6.013032913	52.23606873	14.5
accident	1-10-2019 08:41	1-10-2019 09:56	A6	5.531876087	52.53926849	75.31666667
vehicle_obstruction	1-10-2019 08:41	1-10-2019 08:46	A28	6.464262009	52.72319031	5
accident	1-10-2019 08:41	1-10-2019 09:57	A4	4.712934971	52.27804947	75.8
accident	1-10-2019 08:42	1-10-2019 09:58	A2	5.02581501	52.12141037	75.73333333
vehicle_obstruction	1-10-2019 08:44	1-10-2019 09:59	A13	4.410714149	51.95729828	75.21666667
accident	1-10-2019 08:44	1-10-2019 10:01	A12	6.020599842	51.9612999	76.41666667
accident	1-10-2019 08:44	1-10-2019 10:01	A12	4.333980083	52.07912827	76.4
vehicle_obstruction	1-10-2019 08:45	1-10-2019 08:49	A58	5.16174984	51.54137039	4.583333333
vehicle_obstruction	1-10-2019 08:45	1-10-2019 10:01	A12	4.487576008	52.04740906	75.91666667
accident	1-10-2019 08:45	1-10-2019 10:01	A13	4.358282089	52.02833176	75.5
vehicle_obstruction	1-10-2019 08:45	1-10-2019 08:53	A1	5.22811	52.23893	8.166666667
vehicle_obstruction	1-10-2019 08:46	1-10-2019 09:05	N18	6.792782	52.17888	19.05
vehicle_obstruction	1-10-2019 08:48	1-10-2019 10:03	A12	4.769491196	52.06663895	75.55
vehicle_obstruction	1-10-2019 08:48	1-10-2019 09:25	A58	4.823924065	51.54803085	36.9
vehicle_obstruction	1-10-2019 08:48	1-10-2019 08:53	A27	4.945263	51.83334	5.016666667
vehicle_obstruction	1-10-2019 08:48	1-10-2019 09:31	A28	6.316575	52.67727	42.53333333
accident	1-10-2019 08:49	1-10-2019 09:26	A5	4.743038177	52.36000824	37.25
accident	1-10-2019 08:49	1-10-2019 09:41	A7	5.992284775	52.99892044	51.95
accident	1-10-2019 08:49	1-10-2019 10:05	N270	6.014602184	51.52359009	76.13333333
vehicle_obstruction	1-10-2019 08:49	1-10-2019 08:59	A7	6.007383	53.02029	9.516666667
vehicle_obstruction	1-10-2019 08:50	1-10-2019 10:05	N307	5.363183975	52.67256165	75.7
accident	1-10-2019 08:51	1-10-2019 09:23	N218	4.307347775	51.8680687	32.71666667
vehicle_obstruction	1-10-2019 08:52	1-10-2019 10:00	A9	4.706682	52.38633	68.55
vehicle_obstruction	1-10-2019 08:52	1-10-2019 10:14	A270	5.530303001	51.45531845	82.11666667
vehicle_obstruction	1-10-2019 08:52	1-10-2019 08:58	A13	4.42118	51.94618	6.05
vehicle_obstruction	1-10-2019 08:52	1-10-2019 09:16	A16	4.639155865	51.7134819	23.11666667
vehicle_obstruction	1-10-2019 08:53	1-10-2019 09:01	A16	4.561510086	51.89123917	7.95
accident	1-10-2019 08:53	1-10-2019 09:28	A73	6.127579212	51.39086914	34.85
vehicle_obstruction	1-10-2019 08:55	1-10-2019 09:17	A2	5.302083015	51.74095917	21.91666667
vehicle_obstruction	1-10-2019 08:55	1-10-2019 09:14	A2	5.008358002	52.13518906	19.11666667
vehicle_obstruction	1-10-2019 08:55	1-10-2019 09:37	A13	4.35882	52.02798	41.81666667
vehicle_obstruction	1-10-2019 08:56	1-10-2019 10:02	N33	6.894239902	53.16741943	66.2
vehicle_obstruction	1-10-2019 08:56	1-10-2019 08:56	A2	5.024240017	52.12253952	0.116666667
vehicle_obstruction	1-10-2019 08:56	1-10-2019 08:57	A2	5.024990082	52.12208176	0.15
vehicle_obstruction	1-10-2019 08:56	1-10-2019 09:07	A2	5.024990082	52.12208176	10.31666667
vehicle_obstruction	1-10-2019 08:57	1-10-2019 09:18	A29	4.526391983	51.86396027	21.88333333
vehicle_obstruction	1-10-2019 08:57	1-10-2019 09:01	A59	4.846093	51.67983	4.6
vehicle_obstruction	1-10-2019 08:58	1-10-2019 09:40	A16	4.562120914	51.88993835	42.31666667
general_obstruction	1-10-2019 08:58	1-10-2019 09:55	A7	6.142831802	53.10784149	57.31666667
vehicle_obstruction	1-10-2019 08:58	1-10-2019 09:00	A58	5.214654922	51.52558899	2.033333333
vehicle_obstruction	1-10-2019 08:59	1-10-2019 10:14	A12	5.650333881	52.0145607	75.45
vehicle_obstruction	1-10-2019 08:59	1-10-2019 10:13	A58	3.804311991	51.48463058	74.3
accident	1-10-2019 08:59	1-10-2019 09:26	A4	4.745282173	52.30345154	26.53333333
vehicle_obstruction	1-10-2019 08:59	1-10-2019 09:14	A58	4.83031	51.55051	15.03333333
vehicle_obstruction	1-10-2019 09:01	1-10-2019 09:46	A1	6.899187088	52.29407883	45.06666667
vehicle_obstruction	1-10-2019 09:01	1-10-2019 09:32	A2	5.254210949	51.82992935	30.81666667
vehicle_obstruction	1-10-2019 09:02	1-10-2019 10:18	N2	5.410262108	51.45967865	76.16666667
vehicle_obstruction	1-10-2019 09:02	1-10-2019 10:18	N247	4.95539999	52.42226028	76.15
vehicle_obstruction	1-10-2019 09:02	1-10-2019 09:29	A16	4.638962	51.71392	26.58333333
vehicle_obstruction	1-10-2019 09:04	1-10-2019 09:54	N915	4.675734997	51.85002899	49.96666667
vehicle_obstruction	1-10-2019 09:05	1-10-2019 10:20	A12	5.253026962	52.05810928	75.28333333
vehicle_obstruction	1-10-2019 09:06	1-10-2019 09:10	A12	4.7703	52.06663	4.6
vehicle_obstruction	1-10-2019 09:06	1-10-2019 10:21	A27	4.880455017	51.63523865	75.08333333
accident	1-10-2019 09:06	1-10-2019 09:32	A2	5.314791203	51.73001862	26.23333333
vehicle_obstruction	1-10-2019 09:08	1-10-2019 10:23	A12	6.116217136	51.92601013	75.51666667
vehicle_obstruction	1-10-2019 09:09	1-10-2019 10:08	N381	6.517638206	52.87641144	59.61666667
vehicle_obstruction	1-10-2019 09:09	1-10-2019 10:04	A6	5.166989803	52.33908081	54.58333333
vehicle_obstruction	1-10-2019 09:10	1-10-2019 10:37	A1	6.899186792	52.29408258	87.3
vehicle_obstruction	1-10-2019 09:10	1-10-2019 09:10	A59	5.004509926	51.69503021	0.533333333
accident	1-10-2019 09:10	1-10-2019 10:05	A6	5.773445129	52.69723892	54.73333333
vehicle_obstruction	1-10-2019 09:11	1-10-2019 09:29	A27	4.880558014	51.63542175	18.63333333
vehicle_obstruction	1-10-2019 09:12	1-10-2019 10:27	A13	4.412024021	51.95563889	75.36666667
vehicle_obstruction	1-10-2019 09:12	1-10-2019 09:12	A12	4.764472961	52.06695938	0.566666667
vehicle_obstruction	1-10-2019 09:12	1-10-2019 10:28	A9	4.788300991	52.32796097	75.98333333
vehicle_obstruction	1-10-2019 09:13	1-10-2019 09:18	A27	4.93667984	51.81235886	5.15
vehicle_obstruction	1-10-2019 09:13	1-10-2019 09:18	A27	4.937719822	51.81457901	5.033333333
vehicle_obstruction	1-10-2019 09:13	1-10-2019 10:29	N222	4.26648283	51.9967804	75.68333333
vehicle_obstruction	1-10-2019 09:14	1-10-2019 10:30	A13	4.364496231	52.0517807	75.76666667
accident	1-10-2019 09:14	1-10-2019 09:26	A58	5.127122879	51.55273056	11.95
vehicle_obstruction	1-10-2019 09:15	1-10-2019 09:18	A27	5.149036884	52.11241913	2.383333333
vehicle_obstruction	1-10-2019 09:16	1-10-2019 09:23	A15	5.832908	51.89325	7.166666667
general_obstruction	1-10-2019 09:17	1-10-2019 09:37	A15	5.80234	51.894077	20.68333333
vehicle_obstruction	1-10-2019 09:17	1-10-2019 09:22	A16	4.532242	51.95014	5
accident	1-10-2019 09:17	1-10-2019 09:27	A50	5.679599762	51.81594086	9.5
vehicle_obstruction	1-10-2019 09:17	1-10-2019 09:19	A4	4.37210989	51.91007996	2.116666667
vehicle_obstruction	1-10-2019 09:17	1-10-2019 10:25	A73	5.929512978	51.14424896	68.01666667
vehicle_obstruction	1-10-2019 09:18	1-10-2019 10:25		4.4770751	51.89189148	67.1
accident	1-10-2019 09:18	1-10-2019 09:57	N2	5.412709236	51.4569397	39.1
accident	1-10-2019 09:19	1-10-2019 09:36	A15	4.68172884	51.84883118	17.15
vehicle_obstruction	1-10-2019 09:19	1-10-2019 09:19	N666	3.935781956	51.47372055	0.583333333
vehicle_obstruction	1-10-2019 09:20	1-10-2019 09:29	A27	4.941878	51.82581	9.516666667
vehicle_obstruction	1-10-2019 09:20	1-10-2019 09:25	A58	4.088005	51.42569	5.05
vehicle_obstruction	1-10-2019 09:21	1-10-2019 10:37	N31	5.818192005	53.16415024	75.9
vehicle_obstruction	1-10-2019 09:21	1-10-2019 09:32	N256	3.941987038	51.64881897	10.06666667
vehicle_obstruction	1-10-2019 09:22	1-10-2019 09:29	A27	4.944550037	51.83486938	7.3
vehicle_obstruction	1-10-2019 09:22	1-10-2019 09:50	A7	4.924582005	52.50333023	28.3
vehicle_obstruction	1-10-2019 09:22	1-10-2019 09:34	A27	5.140529156	52.04259872	12.41666667
vehicle_obstruction	1-10-2019 09:23	1-10-2019 09:28	A15	4.72245	51.83672	5
vehicle_obstruction	1-10-2019 09:23	1-10-2019 09:24	A15	5.806300163	51.89347076	0.65
vehicle_obstruction	1-10-2019 09:23	1-10-2019 09:25	A20	4.562293053	51.95639038	1.533333333
vehicle_obstruction	1-10-2019 09:23	1-10-2019 10:19	A50	6.002937794	52.2564888	56.01666667
accident	1-10-2019 09:24	1-10-2019 10:39	A50	5.476975918	51.56917953	75.56666667
vehicle_obstruction	1-10-2019 09:24	1-10-2019 09:24	A15	5.811275005	51.89302063	0.583333333
accident	1-10-2019 09:24	1-10-2019 09:41	A15	4.723618984	51.83652878	17.01666667
vehicle_obstruction	1-10-2019 09:26	1-10-2019 09:37	A4	4.653781891	52.23733902	11.35
vehicle_obstruction	1-10-2019 09:26	1-10-2019 10:06	A1	5.152192116	52.30598831	40.86666667
vehicle_obstruction	1-10-2019 09:26	1-10-2019 10:07	A6	5.230595112	52.35375977	41.21666667
vehicle_obstruction	1-10-2019 09:26	1-10-2019 09:46	A50	5.67984	51.81708	19.63333333
vehicle_obstruction	1-10-2019 09:27	1-10-2019 10:11	A12	5.110822201	52.05892944	44.31666667
vehicle_obstruction	1-10-2019 09:27	1-10-2019 09:59	A28	5.190460205	52.09215927	31.38333333
vehicle_obstruction	1-10-2019 09:28	1-10-2019 09:35	A50	5.46891	51.51539	7.05
vehicle_obstruction	1-10-2019 09:28	1-10-2019 11:09	A20	4.49468	51.94471	101.0333333
vehicle_obstruction	1-10-2019 09:28	1-10-2019 10:14	A27	4.924505234	51.75426102	45.16666667
vehicle_obstruction	1-10-2019 09:30	1-10-2019 10:05	A2	5.064138889	52.10268021	34.25
accident	1-10-2019 09:30	1-10-2019 10:07	A58	4.426785946	51.5283699	36.23333333
vehicle_obstruction	1-10-2019 09:31	1-10-2019 09:55	N207	4.677380085	52.11513901	24.51666667
vehicle_obstruction	1-10-2019 09:32	1-10-2019 09:46	A2	5.064493	52.10249	14.15
vehicle_obstruction	1-10-2019 09:32	1-10-2019 09:38	A7	6.034212112	53.04457855	6.133333333
vehicle_obstruction	1-10-2019 09:33	1-10-2019 10:49	A27	4.937945843	51.81534958	75.71666667
vehicle_obstruction	1-10-2019 09:34	1-10-2019 09:49	A16	4.538292	51.92995	15.06666667
vehicle_obstruction	1-10-2019 09:35	1-10-2019 09:43	A4	4.53973	52.15355	8.55
vehicle_obstruction	1-10-2019 09:35	1-10-2019 09:36	N452	4.681726933	52.03116989	1.566666667
general_obstruction	1-10-2019 09:36	1-10-2019 09:45	A4	4.553770065	52.16046524	9.266666667
general_obstruction	1-10-2019 09:36	1-10-2019 12:07	A4	4.37283462	52.0595547	151.0333333
vehicle_obstruction	1-10-2019 09:36	1-10-2019 09:38	A32	6.204068	52.72373	2.083333333
vehicle_obstruction	1-10-2019 09:37	1-10-2019 09:38	A73	5.944715023	51.15159988	1.066666667
vehicle_obstruction	1-10-2019 09:37	1-10-2019 12:46	A12	4.387328	52.05773	189.0333333
vehicle_obstruction	1-10-2019 09:38	1-10-2019 10:53	A2	5.712340832	50.84706116	75.56666667
vehicle_obstruction	1-10-2019 09:38	1-10-2019 10:26		4.482042789	51.89099121	48
vehicle_obstruction	1-10-2019 09:38	1-10-2019 09:43	A2	5.781005	50.93243	5.533333333
vehicle_obstruction	1-10-2019 09:38	1-10-2019 09:44	A6	5.252517223	52.35390854	6.033333333
vehicle_obstruction	1-10-2019 09:38	1-10-2019 09:56	N915	4.676434994	51.84972	18.53333333
accident	1-10-2019 09:39	1-10-2019 10:44	A28	6.203217983	52.60083008	65.01666667
vehicle_obstruction	1-10-2019 09:39	1-10-2019 09:41	A27	4.932919979	51.80421066	2.733333333
vehicle_obstruction	1-10-2019 09:39	1-10-2019 10:01	A13	4.369987965	52.05596161	22.01666667
general_obstruction	1-10-2019 09:39	1-10-2019 10:36	A16	4.542254019	51.90464511	57.08333333
vehicle_obstruction	1-10-2019 09:39	1-10-2019 10:14	A1	5.226425171	52.23960114	35.58333333
accident	1-10-2019 09:39	1-10-2019 10:00	A50	5.476976395	51.56917953	21.03333333
vehicle_obstruction	1-10-2019 09:39	1-10-2019 10:22	A16	4.744077	51.4991	43.01666667
vehicle_obstruction	1-10-2019 09:40	1-10-2019 10:13	A58	4.394507	51.50989	33.06666667
vehicle_obstruction	1-10-2019 09:41	1-10-2019 10:12	A2	4.987474918	52.16503143	30.5
vehicle_obstruction	1-10-2019 09:42	1-10-2019 10:57	A4	4.372854233	52.05870056	75.55
vehicle_obstruction	1-10-2019 09:42	1-10-2019 10:00	A27	4.949947834	51.84817123	17.63333333
vehicle_obstruction	1-10-2019 09:43	1-10-2019 10:26	N34	6.752410889	53.00048828	42.66666667
vehicle_obstruction	1-10-2019 09:44	1-10-2019 09:52	N2	5.425634861	51.45050812	8.066666667
vehicle_obstruction	1-10-2019 09:45	1-10-2019 11:00	A2	4.987654209	52.16514969	75.63333333
vehicle_obstruction	1-10-2019 09:46	1-10-2019 10:20	A12	5.145307064	52.06211853	33.65
vehicle_obstruction	1-10-2019 09:46	1-10-2019 09:53	A27	5.13006	52.02441	7.116666667
vehicle_obstruction	1-10-2019 09:48	1-10-2019 10:24	A16	4.567924023	51.87942123	36.15
accident	1-10-2019 09:49	1-10-2019 11:05	A15	5.335707188	51.86854172	75.65
vehicle_obstruction	1-10-2019 09:50	1-10-2019 10:22	A16	4.539629936	51.90821838	32.66666667
vehicle_obstruction	1-10-2019 09:50	1-10-2019 10:01	A15	5.337373	51.86948	11.13333333
vehicle_obstruction	1-10-2019 09:53	1-10-2019 10:15	A58	5.002276897	51.53845978	22.53333333
vehicle_obstruction	1-10-2019 09:53	1-10-2019 10:33	A58	5.001840115	51.5383606	39.93333333
vehicle_obstruction	1-10-2019 09:55	1-10-2019 13:15	A35	6.609235	52.33196	199.6333333
vehicle_obstruction	1-10-2019 09:55	1-10-2019 09:58	A28	5.246907234	52.10464096	3.116666667
vehicle_obstruction	1-10-2019 09:59	1-10-2019 11:14	A4	4.342955113	52.04024887	75.61666667
vehicle_obstruction	1-10-2019 09:59	1-10-2019 11:14	A4	4.356372833	52.04705811	75.45
vehicle_obstruction	1-10-2019 09:59	1-10-2019 10:07	N207	4.676199913	52.1166687	8.083333333
vehicle_obstruction	1-10-2019 10:01	1-10-2019 10:03	A15	5.315839767	51.86156845	1.583333333
accident	1-10-2019 10:02	1-10-2019 10:39	A10	4.921664238	52.33000946	37.26666667
vehicle_obstruction	1-10-2019 10:02	1-10-2019 11:18	N2	5.429063797	51.41353989	75.73333333
vehicle_obstruction	1-10-2019 10:03	1-10-2019 10:24	A15	5.333960056	51.86756897	21.1
vehicle_obstruction	1-10-2019 10:03	1-10-2019 10:25	A15	5.335353	51.86839	21.55
accident	1-10-2019 10:03	1-10-2019 10:26	A20	4.496278763	51.94493103	22.95
vehicle_obstruction	1-10-2019 10:04	1-10-2019 10:34	A4	4.747766018	52.30778122	29.55
vehicle_obstruction	1-10-2019 10:09	1-10-2019 10:15	A12	4.387644768	52.05770874	6.533333333
accident	1-10-2019 10:09	1-10-2019 11:24	A12	4.841176033	52.06977081	75.15
vehicle_obstruction	1-10-2019 10:11	1-10-2019 10:34	N207	4.680409908	52.12472153	22.55
vehicle_obstruction	1-10-2019 10:12	1-10-2019 11:11	A4	4.365212	51.92934	59.08333333
vehicle_obstruction	1-10-2019 10:13	1-10-2019 10:16	A16	4.535703	51.91555	3
vehicle_obstruction	1-10-2019 10:13	1-10-2019 10:46	A16	4.543828011	51.90209961	32.56666667
vehicle_obstruction	1-10-2019 10:14	1-10-2019 12:39	A12	4.3385849	52.07526016	145.0166667
vehicle_obstruction	1-10-2019 10:14	1-10-2019 10:36	A12	4.844185	52.07002	21.55
vehicle_obstruction	1-10-2019 10:15	1-10-2019 10:20	A16	4.650249958	51.77090073	5.5
vehicle_obstruction	1-10-2019 10:16	1-10-2019 10:21	A50	5.762803078	51.9784317	4.6
vehicle_obstruction	1-10-2019 10:17	1-10-2019 10:36	A28	6.410655	52.69673	19.08333333
vehicle_obstruction	1-10-2019 10:20	1-10-2019 10:51	A20	4.454418182	51.93587112	31.46666667
vehicle_obstruction	1-10-2019 10:22	1-10-2019 11:38	N451	4.649432182	52.02173996	76.01666667
accident	1-10-2019 10:22	1-10-2019 11:38	N279	5.524150848	51.61291885	75.9
vehicle_obstruction	1-10-2019 10:24	1-10-2019 10:32	A27	4.927790165	51.7742691	7.55
general_obstruction	1-10-2019 10:26	1-10-2019 12:48	A15	5.233216763	51.85805511	142.15
accident	1-10-2019 10:26	1-10-2019 10:55	A27	4.927649975	51.77565002	28.46666667
accident	1-10-2019 10:28	1-10-2019 11:43	N11	4.678109169	52.11262894	75.45
vehicle_obstruction	1-10-2019 10:33	1-10-2019 10:40	A4	4.677557	52.254	7.05
accident	1-10-2019 10:34	1-10-2019 11:15	A44	4.629950047	52.23167038	40.95
general_obstruction	1-10-2019 10:35	1-10-2019 10:42	N3	4.706478	51.81174	7.266666667
vehicle_obstruction	1-10-2019 10:42	1-10-2019 11:04	A15	5.251882076	51.85848999	22.08333333
vehicle_obstruction	1-10-2019 10:43	1-10-2019 10:47	A16	4.721303	51.6026	3.533333333
vehicle_obstruction	1-10-2019 10:45	1-10-2019 11:04	A9	4.690474033	52.42192078	19.23333333
accident	1-10-2019 10:46	1-10-2019 12:01	N35	6.566110134	52.35871124	75.11666667
vehicle_obstruction	1-10-2019 10:46	1-10-2019 11:02	A15	4.570868015	51.87451172	16.18333333
accident	1-10-2019 10:46	1-10-2019 11:35	A20	4.518736839	51.9484787	49.05
vehicle_obstruction	1-10-2019 10:50	1-10-2019 10:57	A59	4.948322773	51.69258118	7.066666667
vehicle_obstruction	1-10-2019 10:51	1-10-2019 10:56	A15	4.557463169	51.86883926	4.566666667
vehicle_obstruction	1-10-2019 10:51	1-10-2019 11:46	A17	4.64034	51.69191	55.05
vehicle_obstruction	1-10-2019 10:52	1-10-2019 12:07	A1	6.377056122	52.24621964	75.35
vehicle_obstruction	1-10-2019 10:57	1-10-2019 11:02	A38	4.573390007	51.87363815	5.05
vehicle_obstruction	1-10-2019 10:58	1-10-2019 11:00	A28	6.039027214	52.49375916	2.533333333
vehicle_obstruction	1-10-2019 10:59	1-10-2019 12:41		4.651031494	51.7029953	102.3
accident	1-10-2019 10:59	1-10-2019 12:17	A28	6.039322853	52.49411011	77.63333333
vehicle_obstruction	1-10-2019 11:00	1-10-2019 11:22	A28	6.038380146	52.49351883	22.6
vehicle_obstruction	1-10-2019 11:01	1-10-2019 11:26	A16	4.720602036	51.60279083	24.85
general_obstruction	1-10-2019 11:02	1-10-2019 11:21	A16	4.6320553	51.728813	19.25
vehicle_obstruction	1-10-2019 11:02	1-10-2019 11:24	A28	6.038418	52.49353	22.05
vehicle_obstruction	1-10-2019 11:04	1-10-2019 11:36	A8	4.798316002	52.46445084	31.71666667
vehicle_obstruction	1-10-2019 11:05	1-10-2019 12:21	A32	6.205548	52.71021	76.58333333
vehicle_obstruction	1-10-2019 11:08	1-10-2019 11:59	N279	5.665919781	51.51002121	51.66666667
vehicle_obstruction	1-10-2019 11:08	1-10-2019 11:46	A12	5.686284065	52.01253891	37.21666667
vehicle_obstruction	1-10-2019 11:09	1-10-2019 11:19	A15	4.335578	51.87178	9.55
vehicle_obstruction	1-10-2019 11:10	1-10-2019 12:17	A7	5.861445	52.96231	66.53333333
vehicle_obstruction	1-10-2019 11:14	1-10-2019 11:51	N62	3.842941046	51.29251099	36.88333333
vehicle_obstruction	1-10-2019 11:18	1-10-2019 12:09	N207	4.665750027	52.16067123	51.03333333
vehicle_obstruction	1-10-2019 11:20	1-10-2019 11:49	A9	4.743216991	52.35525131	29.26666667
vehicle_obstruction	1-10-2019 11:24	1-10-2019 12:04	A32	5.928834438	52.96833801	39.36666667
vehicle_obstruction	1-10-2019 11:24	1-10-2019 11:47	A9	4.667307854	52.44340897	22.38333333
vehicle_obstruction	1-10-2019 11:25	1-10-2019 11:52	A16	4.634562016	51.73672104	26.4
vehicle_obstruction	1-10-2019 11:28	1-10-2019 12:00	A7	5.254271984	53.04547119	32.28333333
vehicle_obstruction	1-10-2019 11:30	1-10-2019 11:34	A27	5.121905	52.01212	3.6
vehicle_obstruction	1-10-2019 11:31	1-10-2019 11:41	A9	4.749201775	52.35210037	10.01666667
vehicle_obstruction	1-10-2019 11:33	1-10-2019 11:39	A50	5.429972	51.49002	6.016666667
vehicle_obstruction	1-10-2019 11:36	1-10-2019 12:38	A27	5.132743493	52.02741865	61.8
vehicle_obstruction	1-10-2019 11:37	1-10-2019 12:52	A2	4.986961842	52.20193863	75.58333333
general_obstruction	1-10-2019 11:39	1-10-2019 11:45	A15	4.173746586	51.92502213	6.133333333
vehicle_obstruction	1-10-2019 11:39	1-10-2019 12:55	A12	5.247244835	52.05828094	75.68333333
vehicle_obstruction	1-10-2019 11:40	1-10-2019 11:49	A9	4.70558691	52.39543915	8.716666667
vehicle_obstruction	1-10-2019 11:41	1-10-2019 11:42	A16	4.631549835	51.72840118	1.066666667
vehicle_obstruction	1-10-2019 11:42	1-10-2019 11:44	A73	5.772295952	51.83021927	2.45
vehicle_obstruction	1-10-2019 11:43	1-10-2019 12:59	A1	5.00135994	52.33353043	75.63333333
