distance,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y,split_count,merge_count_end,merge_count_start,directions_x,directions_y
1313.0,#,226210.0,519392.0,226421.728,520674.303,2,1,1,"[226421.728, 226421.728]","[520674.303, 520674.303]"
50.0,L,239121.37,498138.271,239139.65,498091.757,1,2,1,[239139.65],[498091.757]
15.0,R,131705.641,549662.489,131717.075,549672.261,1,1,1,[131717.075],[549672.261]
133.0,R,131339.158,548647.758,131327.176,548779.926,1,1,1,[131327.176],[548779.926]
67.0,L,98186.647,407108.331,98238.422,407151.215,1,1,1,[98238.422],[407151.215]
421.0,L,98238.422,407151.215,98560.625,407387.759,0,1,1,[],[]
10243.0,R,143383.929,559691.637,151718.864,565262.289,2,1,1,"[151718.864, 151718.864]","[565262.289, 565262.289]"
369.0,R,191054.709,504590.409,190906.103,504911.611,1,1,1,[190906.103],[504911.611]
1162.0,L,106159.309,473772.465,106934.266,474638.46,1,1,1,[106934.266],[474638.46]
410.0,L,135664.679,394504.167,135927.688,394818.744,1,2,1,[135927.688],[394818.744]
88.0,R,191104.061,504517.2,191054.709,504590.409,1,1,1,[191054.709],[504590.409]
262.0,L,118163.196,396383.261,118344.036,396565.735,1,1,1,[118344.036],[396565.735]
145.0,R,177562.466,580068.244,177706.802,580077.743,1,2,1,[177706.802],[580077.743]
151.0,R,140690.234,483883.318,140809.903,483975.036,1,2,1,[140809.903],[483975.036]
283.0,R,253731.097,576693.102,253970.0,576796.769,1,1,0,[253970.0],[576796.769]
28.0,L,74168.29000000001,435581.892,74185.714,435604.229,1,1,1,[74185.714],[435604.229]
674.0,R,115943.847,398738.914,116191.641,399354.764,0,1,1,[],[]
454.0,R,208119.495,435399.978,208379.776,435027.835,1,1,2,[208379.776],[435027.835]
423.0,R,178927.952,577795.765,179024.003,577986.961,1,1,0,[179024.003],[577986.961]
121.0,L,94693.231,461367.331,94778.409,461452.423,1,1,1,[94778.409],[461452.423]
68.0,R,190604.059,505114.437,190557.087,505163.457,1,2,1,[190557.087],[505163.457]
106.0,L,181568.337,521975.717,181614.897,521881.826,1,2,1,[181614.897],[521881.826]
481.0,L,183345.675,569975.741,183472.832,569511.882,1,1,1,[183472.832],[569511.882]
421.0,L,124925.0,395894.0,125340.597,395826.726,1,2,1,[125340.597],[395826.726]
361.0,L,260081.971,478915.195,260252.136,479023.764,0,1,1,[],[]
354.0,R,191308.242,349167.042,191526.082,349442.46,1,1,0,[191526.082],[349442.46]
307.0,L,239448.92,495275.231,239460.971,494968.607,1,1,2,[239460.971],[494968.607]
945.0,L,86028.328,391462.557,86969.0,391531.0,1,1,2,[86969.0],[391531.0]
995.0,R,139708.889,437789.442,140236.448,436945.936,1,1,2,[140236.448],[436945.936]
514.0,R,139436.594,438225.901,139708.889,437789.442,1,2,1,[139708.889],[437789.442]
109.0,L,251396.236,562643.305,251312.377,562575.156,1,2,1,[251312.377],[562575.156]
293.0,L,238994.817,498670.704,239040.774,498381.685,0,1,1,[],[]
382.0,R,238422.585,485552.661,238586.953,485895.433,1,2,2,[238586.953],[485895.433]
346.0,R,208293.145,374159.424,207977.154,374253.682,1,1,0,[207977.154],[374253.682]
69.0,R,110645.853,453788.72,110678.892,453728.526,0,1,1,[],[]
270.0,R,110572.701,454046.327,110645.853,453788.72,1,1,1,[110645.853],[453788.72]
149.0,L,124412.565,411689.761,124264.557,411697.038,1,2,1,[124264.557],[411697.038]
158.0,L,124085.075,479510.642,123990.877,479636.97,1,2,1,[123990.877],[479636.97]
23.0,R,137758.411,397345.454,137742.616,397328.912,1,1,1,[137742.616],[397328.912]
81.0,L,137742.966,397262.891,137767.106,397339.505,1,2,1,[137767.106],[397339.505]
48.0,R,138547.238,399022.088,138509.327,398994.63,1,1,1,[138509.327],[398994.63]
20.0,L,155005.484,433937.284,154987.148,433928.543,1,1,1,[154987.148],[433928.543]
84.0,L,158515.169,379587.865,158432.518,379575.845,1,2,1,[158432.518],[379575.845]
70.0,L,156492.267,451709.837,156427.666,451736.475,1,1,1,[156427.666],[451736.475]
232.0,L,157740.344,383139.142,157871.538,383178.813,1,2,1,[157871.538],[383178.813]
374.0,R,85834.872,459292.877,85577.895,459025.251,2,2,2,"[85577.895, 85577.895]","[459025.251, 459025.251]"
239.0,R,84699.325,458155.391,84523.564,457994.435,1,1,1,[84523.564],[457994.435]
782.0,R,95877.845,395947.693,95130.938,395716.659,1,1,1,[95130.938],[395716.659]
98.0,R,92077.952,394234.842,92031.975,394148.764,1,2,1,[92031.975],[394148.764]
367.0,R,91024.0,393377.0,90661.58,393382.361,1,1,0,[90661.58],[393382.361]
336.0,L,96627.398,438363.381,96543.054,438688.086,1,2,1,[96543.054],[438688.086]
311.0,R,96597.339,438044.527,96438.242,437796.093,0,1,1,[],[]
206.0,R,103037.33,469976.412,102967.813,469782.039,1,1,1,[102967.813],[469782.039]
83.0,L,139476.691,483143.596,139404.863,483101.579,1,1,1,[139404.863],[483101.579]
365.0,R,137742.616,397328.912,137453.254,397121.415,0,1,1,[],[]
430.0,L,159100.03,469609.931,158889.236,469234.736,1,1,1,[158889.236],[469234.736]
85.0,R,88449.0,461965.0,88381.687,461913.018,1,1,1,[88381.687],[461913.018]
693.0,R,77310.123,382989.522,76621.62,382912.454,1,1,1,[76621.62],[382912.454]
21.0,R,84869.418,457538.031,84885.11,457524.295,1,1,1,[84885.11],[457524.295]
129.0,L,89552.186,431628.916,89432.609,431676.526,1,2,1,[89432.609],[431676.526]
186.0,L,123936.183,482780.278,123824.442,482825.174,1,1,1,[123824.442],[482825.174]
76.0,L,123439.699,480530.885,123390.944,480588.794,1,2,1,[123390.944],[480588.794]
124.0,L,130851.318,522958.258,130842.837,522834.293,1,1,1,[130842.837],[522834.293]
445.0,R,138509.327,398994.63,138181.553,398696.536,0,1,1,[],[]
162.0,L,139099.38,482860.393,138981.889,482749.588,1,2,1,[138981.889],[482749.588000003]
1728.0,L,181442.939,574772.785,180149.225,575907.202,1,1,2,[180149.225],[575907.202]
95.0,R,182281.743,574728.698,182369.048,574764.692,1,2,1,[182369.048],[574764.692]
30.0,R,38515.891,406485.433,38495.796,406463.825,1,2,1,[38495.796],[406463.825]
10.0,R,38529.074,406493.0,38518.839,406495.171,2,1,1,"[38518.839, 38518.839]","[406495.171, 406495.171]"
27.0,L,38833.985,406560.39,38816.639,406545.653,1,2,1,[38816.639],[406545.653]
209.0,R,86259.39600000001,391489.117,86050.174,391480.536,1,2,1,[86050.174],[391480.536]
62.0,L,75682.50200000001,440793.632,75673.843,440854.813,1,1,1,[75673.843],[440854.813]
162.0,R,104126.062,424188.562,103997.175,424091.536,0,1,1,[],[]
238.0,L,104320.638,423517.422,104133.141,423550.689,1,1,1,[104133.141],[423550.689]
115.0,R,104067.64,423365.817,104070.532,423251.724,1,2,1,[104070.532],[423251.724]
120.0,L,110510.444,517703.802,110451.768,517599.242,1,1,1,[110451.768],[517599.242]
305.0,L,110660.0,517970.0,110510.444,517703.802,1,1,1,[110510.444],[517703.802]
227.0,L,111439.139,519526.106,111365.543,519312.795,1,2,1,[111365.543],[519312.795]
369.0,L,139404.863,483101.579,139065.338,483046.049,1,1,1,[139065.338],[483046.049]
391.0,L,141914.839,484837.416,141667.28,484552.13,1,1,0,[141667.28],[484552.129999999]
82.0,R,150272.173,409104.852,150197.813,409071.696,2,1,1,"[150197.813, 150197.813]","[409071.696, 409071.696]"
210.0,L,151937.456,565379.99,151735.297,565322.73,1,1,0,[151735.297],[565322.73]
453.0,L,158860.0,566968.0,158455.015,567010.374,1,1,1,[158455.015],[567010.374]
114.0,L,161270.684,472886.694,161189.264,472807.826,1,1,1,[161189.264],[472807.826]
414.0,L,191039.538,466152.061,190633.54,466235.292,1,2,1,[190633.54],[466235.292]
351.0,R,87432.75200000001,391848.028,87162.052,391628.413,1,1,1,[87162.052],[391628.413]
697.0,L,110489.249,453112.971,109966.058,452657.183,2,1,1,"[109966.058, 109966.058]","[452657.183, 452657.183]"
191.0,L,113457.841,543643.025,113389.779,543472.607,2,2,1,"[113389.779, 113389.779]","[543472.607, 543472.607]"
440.0,R,119410.756,483590.267,118971.786,483557.601,1,2,1,[118971.786],[483557.601]
428.0,R,115846.224,480913.693,115620.714,481276.822,1,2,1,[115620.714],[481276.822]
199.0,L,118624.907,490884.461,118508.428,490723.335,2,1,2,"[118508.428, 118508.428]","[490723.335, 490723.335]"
405.0,R,119834.0,493703.0,119608.514,494038.938,1,1,1,[119608.514],[494038.938]
95.0,L,128152.496,483157.644,128080.508,483216.9,1,2,1,[128080.508],[483216.9]
40.0,L,148504.215,408115.766,148510.839,408154.816,1,1,0,[148510.839],[408154.816]
310.0,R,148931.0,408659.0,148805.393,408422.043,1,1,0,[148805.393],[408422.043]
43.0,R,163230.969,563605.914,163269.76,563588.378,1,1,1,[163269.76],[563588.378]
28.0,R,190046.084,410363.245,190037.907,410389.716,1,1,1,[190037.907],[410389.716]
864.0,R,195197.978,547639.719,194436.952,548043.087,1,1,1,[194436.952],[548043.087]
474.0,L,33244.337,392285.074,33188.301,392753.125,1,2,1,[33188.301],[392753.125]
111.0,L,33633.104,390628.415,33552.031,390703.198,1,2,1,[33552.031],[390703.198]
214.0,L,75176.0,412533.0,74966.0,412573.0,1,1,1,[74966.0],[412573.0]
73.0,L,66643.276,439045.252,66576.137,439021.538,1,1,2,[66576.137],[439021.538]
152.0,R,97357.872,463476.1,97245.232,463377.379,1,2,1,[97245.232],[463377.379]
23.0,L,114324.0,394334.0,114312.315,394314.626,1,1,0,[114312.315],[394314.626]
97.0,R,115572.954,497553.431,115495.054,497602.663,0,1,1,[],[]
238.0,L,132112.061,458086.055,131905.291,458201.001,1,1,0,[131905.291],[458201.001]
30.0,L,130824.383,549084.725,130799.121,549092.522,1,1,2,[130799.121],[549092.522]
78.0,R,149277.913,408561.543,149237.606,408494.96,1,1,1,[149237.606],[408494.96]
66.0,L,152867.992,399033.384,152852.013,399096.637,0,1,1,[],[]
226.0,L,156580.75,391072.968,156423.797,391232.948,0,1,1,[],[]
334.0,L,156826.0,390846.0,156580.75,391072.968,1,1,0,[156580.75],[391072.968]
339.0,L,158391.178,434766.351,158058.62900000002,434799.993,0,1,1,[],[]
138.0,L,158529.2,434769.459,158391.178,434766.351,1,1,1,[158391.178],[434766.351]
373.0,R,185591.313,342486.764,185324.95,342327.541,0,1,1,[],[]
269.0,R,185818.282,562466.951,185690.673,562699.438,1,1,1,[185690.673],[562699.438]
308.0,L,192346.066,320828.071,192095.643,320996.829,1,1,0,[192095.643],[320996.829]
82.0,L,192095.643,320996.829,192023.647,321033.965,1,2,1,[192023.647],[321033.965000002]
190.0,L,194479.715,320668.56,194298.0,320615.0,0,1,1,[],[]
24.0,L,31044.949,398046.433,31031.376,398064.42,2,2,1,"[31031.376, 31031.376]","[398064.42, 398064.42]"
383.0,R,98723.528,464892.128,98500.316,464581.49,1,1,1,[98500.316],[464581.49]
52.0,R,107424.106,529518.806,107413.68,529568.862,1,2,1,[107413.68],[529568.862]
38.0,R,107368.39,529817.372,107362.758,529854.335,1,1,1,[107362.758],[529854.335]
54.0,R,107347.483,529947.298,107356.203,529982.194,2,1,1,"[107356.203, 107356.203]","[529982.194, 529982.194]"
29.0,L,107356.203,529982.194,107334.127,529968.042,1,1,1,[107334.127],[529968.042]
611.0,R,129037.989,394500.268,128428.447,394457.721,1,1,1,[128428.447],[394457.721]
559.0,L,146755.0,477056.0,146640.209,476518.519,1,1,1,[146640.209],[476518.519]
198.0,R,152318.0,431638.0,152306.817,431805.011,1,1,0,[152306.817],[431805.011]
292.0,L,180161.0,544889.0,180022.172,544631.753,1,1,1,[180022.172],[544631.753]
474.0,L,184279.552,448545.794,183819.891,448431.995,2,1,1,"[183819.891, 183819.891]","[448431.995, 448431.995]"
144.0,R,83278.926,391303.746,83145.79000000001,391248.681,1,1,1,[83145.79000000001],[391248.681]
61.0,L,85968.239,391451.103,86028.328,391462.557,1,2,1,[86028.328],[391462.557]
150.0,R,83785.854,391418.389,83683.0,391519.0,0,1,1,[],[]
41.0,L,90028.472,431504.45,89988.605,431514.08,1,1,0,[89988.605],[431514.08]
212.0,L,93925.0,460486.0,93738.27,460505.5,1,1,0,[93738.27],[460505.5]
289.0,L,104671.939,446649.773,104472.437,446448.042,0,1,1,[],[]
75.0,R,113755.351,394197.152,113694.816,394153.556,1,2,1,[113694.816],[394153.556]
432.0,L,128536.956,482978.48,128156.408,483181.443,2,1,2,"[128156.408, 128156.408]","[483181.443, 483181.443]"
86.0,L,153382.879,412739.648,153326.086,412674.54,1,2,1,[153326.086],[412674.54]
316.0,L,153544.53,412861.572,153243.897,412780.308,0,1,1,[],[]
143.0,L,154244.999,413193.159,154121.48,413122.284,1,2,1,[154121.48],[413122.284]
413.0,L,155006.509,413515.122,154627.588,413367.168,1,1,1,[154627.588],[413367.168]
485.0,L,158330.62,567042.03,157867.894,567188.933,1,1,2,[157867.894],[567188.933]
259.0,R,179279.0,542927.0,179110.0,542924.938,1,1,0,[179110.0],[542924.938]
285.0,L,179084.265,542966.093,179008.311,543114.424,0,1,1,[],[]
471.0,L,169359.616,370495.856,169070.672,370867.571,1,1,1,[169070.672],[370867.571]
460.0,L,173492.353,422298.036,173121.203,422025.474,1,2,1,[173121.203],[422025.474]
269.0,R,81078.415,446756.242,81161.0,446501.0,1,2,1,[81161.0],[446501.0]
38.0,R,92983.663,468612.494,92951.091,468592.108,1,2,1,[92951.091],[468592.108]
1039.0,R,110111.74,486365.895,109337.453,487058.798,2,1,2,"[109337.453, 109337.453]","[487058.798, 487058.798]"
66.0,L,115986.503,399697.351,115962.33,399636.281,1,1,1,[115962.33],[399636.281]
439.0,R,120520.459,396730.52,120087.911,396803.683,1,1,1,[120087.911],[396803.683]
34.0,L,124740.909,545741.111,124724.592,545715.433,1,2,1,[124724.592],[545715.433]
564.0,R,146111.446,423356.42,146090.48,422793.24,1,2,1,[146090.48],[422793.24]
156.0,R,147010.0,406731.0,146880.086,406643.818,1,1,1,[146880.086],[406643.818]
50.0,L,167665.227,464457.717,167615.222,464463.946,1,1,1,[167615.222],[464463.946]
70.0,L,168025.675,562069.79,167964.35,562102.827,1,1,1,[167964.35],[562102.827]
1108.0,L,39596.311,370662.79,38514.656,370904.004,1,1,1,[38514.656],[370904.004]
767.0,R,107443.908,475246.941,106932.014,474676.218,1,1,1,[106932.014],[474676.218000001]
795.0,R,111047.482,479371.261,110574.702,478736.418,2,1,2,"[110574.702, 110574.702]","[478736.418, 478736.4180000021]"
66.0,L,116592.033,400920.204,116545.454,400873.615,1,1,1,[116545.454],[400873.615]
231.0,L,117599.692,426359.676,117373.594,426317.908,1,1,0,[117373.594],[426317.908]
128.0,L,117373.594,426317.908,117256.017,426269.58,1,2,1,[117256.017],[426269.58]
1089.0,R,121567.989,396433.195,120520.459,396730.52,1,1,1,[120520.459],[396730.52]
407.0,L,173081.731,366429.306,172869.481,366774.519,1,1,2,[172869.481],[366774.519]
22.0,L,167702.966,436894.025,167681.837,436889.17,0,1,1,[],[]
227.0,L,172566.467,483356.9,172416.102,483193.709,1,1,0,[172416.102],[483193.709]
387.0,L,173347.0,422452.0,173215.272,422108.475,1,1,1,[173215.272],[422108.475]
81.0,R,169296.567,455859.669,169274.956,455936.449,1,2,1,[169274.956],[455936.449000002]
90.0,L,100291.453,459701.622,100202.674,459685.638,1,2,1,[100202.674],[459685.638]
74.0,L,91616.111,439441.772,91542.33,439432.422,1,1,1,[91542.33],[439432.422]
419.0,L,96964.477,450273.191,96972.138,450141.973,1,1,0,[96972.138],[450141.973]
350.0,L,111325.246,453418.982,110990.708,453492.077,2,1,1,"[110990.708, 110990.708]","[453492.077, 453492.077]"
789.0,L,110990.708,453492.077,110585.903,454140.132,1,2,1,[110585.903],[454140.132]
16.0,L,118680.459,498493.278,118687.012,498479.091,1,2,1,[118687.012],[498479.091]
38.0,L,119401.191,404556.703,119373.736,404530.251,1,1,1,[119373.736],[404530.251]
28.0,L,119051.379,499189.757,119025.648,499179.276,1,1,1,[119025.648],[499179.276]
5645.0,L,135994.547,553357.461,131687.51,549709.97,1,1,1,[131687.51],[549709.97]
38.0,L,167146.824,459610.098,167146.98,459571.862,1,1,1,[167146.98],[459571.862]
332.0,R,167425.412,459379.499,167285.181,459239.259,1,1,0,[167285.181],[459239.259]
400.0,L,168095.568,436865.397,167702.966,436894.025,1,1,1,[167702.966],[436894.025]
549.0,L,170664.501,560958.515,170406.614,561438.182,1,1,2,[170406.614],[561438.182]
94.0,L,170874.373,560502.592,170845.518,560590.98,1,1,1,[170845.518],[560590.98]
10382.0,L,151691.779,565302.721,143260.617,559600.592,1,1,2,[143260.617],[559600.592]
151.0,L,64506.0,408725.0,64362.232,408681.491,1,2,1,[64362.232],[408681.491]
80.0,R,60628.008,386563.264,60594.003,386635.753,1,1,1,[60594.003],[386635.753]
48.0,L,73999.865,435296.984,73966.25200000001,435328.985,1,1,1,[73966.25200000001],[435328.985]
24.0,R,84719.989,458166.858,84699.325,458155.391,1,1,1,[84699.325],[458155.391]
70.0,L,85063.044,436134.303,85059.323,436203.921,1,1,1,[85059.323],[436203.921]
15.0,R,92990.049,468626.313,92977.921,468617.458,1,1,1,[92977.921],[468617.458]
44.0,R,110072.044,389802.983,110051.255,389764.426,1,1,1,[110051.255],[389764.426]
40.0,R,117506.531,410237.226,117546.589,410239.424,1,1,1,[117546.589],[410239.424]
186.0,L,116927.252,483597.942,116741.614,483590.292,0,1,1,[],[]
524.0,R,124925.878,395919.188,124406.152,395989.346,1,2,1,[124406.152],[395989.346]
16.0,L,158794.687,389407.839,158778.493,389407.847,1,1,1,[158778.493],[389407.847]
24.0,L,170830.0,482532.0,170806.319,482531.838,1,1,1,[170806.319],[482531.838]
503.0,L,167550.954,379958.052,167113.995,379796.399,1,1,1,[167113.995],[379796.399]
325.0,R,167239.275,379766.174,167133.635,379652.662,1,1,1,[167133.635],[379652.662]
263.0,L,169590.766,406977.05,169497.966,407063.147,0,1,1,[],[]
509.0,L,166394.32,450498.672,166565.782,450636.616,0,1,1,[],[]
519.0,L,166569.451,450648.164,166106.474,450505.621,1,1,0,[166106.474],[450505.621]
598.0,L,180998.749,448216.018,180401.716,448186.292,1,1,1,[180401.716],[448186.292]
149.0,L,60989.48,425639.354,60901.543,425754.321,1,1,0,[60901.543],[425754.321]
392.0,L,70293.628,439113.275,69957.794,439315.498,0,1,1,[],[]
127.0,L,71591.121,438010.45,71534.437,438122.382,1,2,1,[71534.437],[438122.382]
35.0,L,88725.289,440038.469,88698.46,440059.559,1,1,0,[88698.46],[440059.559]
1036.0,R,102903.054,469615.857,102417.297,468702.628,2,1,1,"[102417.297, 102417.297]","[468702.628, 468702.628]"
216.0,R,107323.885,423965.664,107290.0,424091.0,0,1,1,[],[]
209.0,R,108138.04,425542.474,107997.0,425596.0,0,1,1,[],[]
279.0,L,119083.904,483446.6,118911.0,483384.0,0,1,1,[],[]
98.0,L,118986.716,483453.706,119083.904,483446.6,1,1,1,[119083.904],[483446.6]
220.0,R,118095.29,489485.934,118064.651,489702.861,1,1,0,[118064.651],[489702.861]
163.0,L,122753.367,545160.728,122597.565,545117.635,1,2,2,[122597.565],[545117.635]
412.0,L,129520.202,535739.749,129428.0,535367.0,0,1,1,[],[]
314.0,L,156722.147,385394.183,156579.937,385674.272,0,1,1,[],[]
363.0,L,157730.72,383100.019,157768.769,383460.794,1,2,1,[157768.769],[383460.794]
400.0,R,181091.194,442644.789,180985.0,443022.0,0,1,1,[],[]
414.0,R,183662.0,569580.0,183412.947,569892.282,1,1,1,[183412.947],[569892.282]
130.0,R,183412.947,569892.282,183358.802,570010.392,1,2,1,[183358.802],[570010.392]
311.0,L,184717.531,487840.163,184537.0,487587.0,0,1,1,[],[]
96.0,L,67719.6,439662.535,67654.956,439732.341,1,1,1,[67654.956],[439732.341]
350.0,L,74781.764,435341.714,74463.189,435473.935,0,1,1,[],[]
63.0,L,74844.72,435345.336,74781.764,435341.714,1,1,1,[74781.764],[435341.714]
125.0,L,106977.887,498498.272,106918.181,498388.43,1,2,1,[106918.181],[498388.43]
26.0,R,106116.883,423244.935,106095.861,423228.889,1,1,0,[106095.861],[423228.889]
121.0,L,111279.481,427019.69,111165.338,427057.74,1,1,1,[111165.338],[427057.74]
348.0,L,131025.51,411487.062,130796.336,411598.008,1,2,0,[130796.336],[411598.008]
66.0,L,131700.923,411411.703,131635.37,411416.449,1,1,1,[131635.37],[411416.449]
830.0,L,164000.066,404773.962,163316.075,404320.252,2,1,1,"[163316.075, 163316.075]","[404320.252, 404320.252]"
1276.0,L,181795.956,427849.645,181558.096,426617.511,2,1,2,"[181558.096, 181558.096]","[426617.511, 426617.511]"
360.0,L,181566.405,426516.053,181510.0,426164.0,0,1,1,[],[]
27.0,L,183243.872,360973.656,183225.638,360993.24,1,1,1,[183225.638],[360993.24]
271.0,L,178650.0,313960.0,178529.65,314202.264,1,1,1,[178529.65],[314202.264]
77.0,L,178922.868,311510.998,178894.607,311582.02,1,2,1,[178894.607],[311582.02]
258.0,R,178733.0,309199.0,178637.049,308966.171,1,1,0,[178637.049],[308966.171]
331.0,R,182987.275,333813.409,182852.841,333512.53,0,1,1,[],[]
189.0,R,182793.177,333170.82,182767.56,332983.886,1,2,1,[182767.56],[332983.886]
339.0,R,180133.933,322746.149,179926.7,322479.484,0,1,1,[],[]
45.0,L,183864.496,517210.883,183863.416,517166.005,1,1,1,[183863.416],[517166.005]
1488.0,L,175966.435,557370.032,175086.73,558554.077,1,1,1,[175086.73],[558554.077]
55.0,L,91001.697,406616.284,90950.085,406634.658,1,1,1,[90950.085],[406634.658]
436.0,L,109798.627,397002.653,109678.748,397412.917,0,1,1,[],[]
262.0,L,105273.945,498944.183,105114.418,498736.798,0,1,1,[],[]
75.0,R,110147.669,389994.685,110119.111,389925.987,1,1,1,[110119.111],[389925.987]
22.0,L,177057.463,580203.106,177039.542,580191.133,1,1,0,[177039.542],[580191.133]
25.0,L,180968.42,381100.728,180943.475,381103.292,1,1,0,[180943.475],[381103.292]
300.0,L,184926.901,552520.595,184626.626,552525.667,2,1,1,"[184626.626, 184626.626]","[552525.667, 552525.667]"
225.0,L,179188.645,578110.612,179028.128,578254.082,1,1,0,[179028.128],[578254.082]
